smiles,ic50_nM,MW,LogP,HBD,HBA,Lipinski_violations,TPSA,RotBonds,CNS_violations
Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,98.0,343.386,4.658000000000003,2.0,5.0,0.0,67.27000000000001,5.0,1.0
Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,3.7,453.34400000000034,3.817800000000002,1.0,6.0,0.0,68.10000000000001,5.0,1.0
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,0.025,360.2110000000001,4.153100000000003,1.0,5.0,0.0,56.27000000000001,4.0,1.0
CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,2.6,396.2920000000001,4.6788000000000025,2.0,4.0,0.0,56.84,4.0,1.0
Brc1cccc(Nc2ccnc3ccccc23)c1,5500.0,299.17100000000005,4.740900000000003,1.0,2.0,0.0,24.92,2.0,1.0
Brc1cccc(Nc2nccc3ccccc23)c1,100000.0,299.17100000000005,4.740900000000003,1.0,2.0,0.0,24.92,2.0,1.0
COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,68.0,357.41300000000007,4.961000000000003,1.0,5.0,0.0,56.27000000000001,6.0,1.0
O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,53.0,398.2200000000001,3.5702000000000016,2.0,5.0,0.0,92.92999999999999,4.0,1.0
CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,0.006,388.26500000000016,4.933300000000004,1.0,5.0,0.0,56.27000000000001,6.0,1.0
Brc1cccc(Nc2ncnc3ccccc23)c1,27.0,300.15900000000005,4.135900000000001,1.0,3.0,0.0,37.81,2.0,1.0
COc1cccc2c(Nc3cccc(Br)c3)ncnc12,10000.0,330.185,4.144500000000002,1.0,4.0,0.0,47.04,3.0,1.0
Oc1ccc(-c2nc3c(O)cc(O)cc3s2)cc1,300000.0,259.286,3.0801,3.0,5.0,0.0,73.58000000000001,1.0,0.0
Cc1nc(Nc2cccc(Br)c2)c2ccccc2n1,10000.0,314.186,4.444320000000002,1.0,3.0,0.0,37.81,2.0,1.0
OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,12.0,414.26300000000015,2.8388,3.0,6.0,0.0,96.09,5.0,1.0
CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,21.0,424.3460000000001,5.042300000000004,1.0,4.0,1.0,45.980000000000004,6.0,1.0
Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0.37,354.21100000000007,4.022600000000002,1.0,4.0,0.0,55.63,2.0,1.0
O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,5.1,397.2320000000001,4.175200000000002,2.0,4.0,0.0,80.04,4.0,1.0
CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,41.0,410.3190000000001,4.652200000000003,1.0,4.0,0.0,45.980000000000004,5.0,1.0
C=CCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,79.0,383.4510000000001,5.517200000000004,1.0,5.0,1.0,56.27000000000001,8.0,1.0
CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,40.0,411.30700000000013,4.047200000000002,1.0,5.0,0.0,58.870000000000005,5.0,1.0
Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,0.44,340.184,4.012200000000001,2.0,4.0,0.0,66.49000000000001,2.0,1.0
Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,0.44,339.196,4.617200000000001,2.0,3.0,0.0,53.6,2.0,1.0
Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0.8,353.22300000000007,4.627600000000002,1.0,3.0,0.0,42.74,2.0,1.0
Oc1ccc(-c2nc3ccc(O)cc3s2)cc1,130000.0,243.28700000000003,3.3745000000000003,2.0,4.0,0.0,53.35000000000001,1.0,0.0
c1ccc(Nc2ncnc3ccccc23)cc1,346.0,221.26300000000003,3.373400000000001,1.0,3.0,0.0,37.81,2.0,0.0
OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1.6,413.2750000000001,3.4438000000000013,3.0,5.0,0.0,83.2,5.0,0.0
Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,4.8,438.3290000000003,4.4494000000000025,2.0,5.0,0.0,66.07000000000001,4.0,1.0
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Oc4ccccc4Cl)oc23)[C@H](O)C1,50000.0,417.84500000000014,3.4299000000000017,3.0,7.0,0.0,103.37,3.0,1.0
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)[C@H](O)C1,50000.0,433.9130000000001,3.788800000000001,3.0,7.0,0.0,94.14,3.0,1.0
COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,590000.0,424.4490000000002,3.5869000000000018,3.0,7.0,0.0,113.29000000000002,6.0,1.0
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,440000.0,298.35,1.3795999999999995,3.0,6.0,0.0,87.89,6.0,1.0
Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,610.0,364.4530000000001,3.8108400000000016,3.0,5.0,0.0,105.82,2.0,1.0
O=P(O)(O)C(O)c1ccc2ccccc2c1,250000.0,238.179,2.008399999999999,3.0,2.0,0.0,77.76,2.0,0.0
CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,5530.0,336.39900000000006,3.194000000000001,3.0,5.0,0.0,105.82,2.0,1.0
COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,50000.0,396.45100000000014,3.2112000000000016,3.0,7.0,0.0,124.28,4.0,1.0
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,200.0,480.5240000000003,3.994200000000002,2.0,5.0,0.0,86.52000000000001,2.0,1.0
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,17.0,482.54000000000025,3.844900000000002,3.0,5.0,0.0,89.68,2.0,1.0
CCNC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,1360.0,377.235,3.7222000000000017,3.0,5.0,0.0,105.82,3.0,1.0
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)[C@H](O)NC4=O,260.0,482.54000000000025,3.844900000000002,3.0,5.0,0.0,89.68,2.0,1.0
COc1cc2cc(-c3cccnc3)cnc2cc1OC,25000.0,266.3,3.314000000000002,0.0,4.0,0.0,44.24000000000001,3.0,0.0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1C,20000.0,309.36500000000007,4.2360200000000034,0.0,4.0,0.0,40.58,4.0,1.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,1737.8,354.43100000000004,3.393800000000003,2.0,5.0,0.0,96.33999999999999,6.0,1.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,5248.07,381.41300000000007,3.2265800000000016,2.0,7.0,0.0,122.36999999999999,6.0,1.0
COc1cc2cc(O)cnc2cc1OC,20000.0,205.21299999999997,1.9575999999999996,1.0,4.0,0.0,51.58,2.0,1.0
COc1cc2cc(-c3ccc4ccccc4c3)cnc2cc1OC,20000.0,315.3720000000001,5.072200000000004,0.0,3.0,1.0,31.35,3.0,1.0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1,20000.0,295.338,3.9276000000000026,0.0,4.0,0.0,40.58,4.0,0.0
COc1cc2cc(-c3cc(OC)c(OC)c(OC)c3)cnc2cc1OC,20000.0,355.39000000000004,3.9448000000000025,0.0,6.0,0.0,59.040000000000006,6.0,0.0
COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,800.0,433.48700000000036,4.423580000000003,1.0,7.0,0.0,83.3,8.0,1.0
COc1cc2cccnc2cc1OC,20000.0,189.21399999999997,2.252,0.0,3.0,0.0,31.35,2.0,0.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,398.11,340.404,3.085380000000002,2.0,5.0,0.0,96.33999999999999,6.0,1.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O,8709.64,349.43700000000007,2.1290800000000005,2.0,7.0,0.0,108.69999999999999,5.0,1.0
Fc1ccc2cc(-c3ccsc3)cnc2c1,20000.0,229.27900000000002,4.102400000000002,0.0,2.0,0.0,12.89,1.0,1.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,1000.0,388.8760000000001,3.879880000000003,2.0,5.0,0.0,96.33999999999999,7.0,1.0
COc1cc2cc(-c3cccs3)cnc2cc1OC,20000.0,271.34100000000007,3.980500000000003,0.0,4.0,0.0,31.35,3.0,0.0
COc1ccc2cc(-c3ccsc3)cnc2c1,20000.0,241.31500000000003,3.9719000000000024,0.0,3.0,0.0,22.12,2.0,0.0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1OC,20000.0,325.3640000000001,3.936200000000003,0.0,5.0,0.0,49.81,5.0,0.0
COc1cc2cc(-c3ccc(O)cc3)cnc2cc1OC,20000.0,281.31100000000004,3.6246000000000027,1.0,4.0,0.0,51.58,3.0,0.0
COc1ccc(CCc2cnc3cc(OC)c(OC)cc3c2)cc1,20000.0,323.39200000000005,4.0458000000000025,0.0,4.0,0.0,40.58,6.0,1.0
COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,500.0,396.4660000000003,4.207920000000003,2.0,6.0,0.0,68.3,6.0,1.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O,891.25,354.43100000000004,3.2264800000000027,2.0,5.0,0.0,96.33999999999999,7.0,1.0
c1cc(-c2cnc3cc4c(cc3c2)OCO4)cs1,20000.0,255.29799999999997,3.692000000000001,0.0,4.0,0.0,31.35,1.0,0.0
COc1cc2cc(-c3sccc3Cl)cnc2cc1OC,20000.0,305.78600000000006,4.633900000000002,0.0,4.0,0.0,31.35,3.0,1.0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,400.0,459.2790000000002,3.954100000000003,1.0,7.0,0.0,86.98,7.0,1.0
COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,1000.0,410.49300000000034,4.550120000000004,1.0,6.0,0.0,59.51,6.0,1.0
COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,450.0,448.9010000000003,5.034200000000005,1.0,6.0,1.0,59.51,6.0,1.0
COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,500.0,434.87400000000025,4.692000000000004,2.0,6.0,0.0,68.3,6.0,1.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,100.0,430.91100000000034,4.895100000000005,1.0,6.0,0.0,59.51,6.0,1.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,100.0,446.9100000000004,4.275600000000004,1.0,7.0,0.0,68.74,8.0,1.0
COc1cc2cc(-c3ccc(C)cc3)cnc2cc1OC,20000.0,279.33900000000006,4.227420000000003,0.0,3.0,0.0,31.35,3.0,1.0
COc1cc2cc(-c3ccc(OC)c([N+](=O)[O-])c3)cnc2cc1OC,20000.0,340.3350000000001,3.8358000000000025,0.0,6.0,0.0,83.72,5.0,0.0
COc1cc2cc(-c3ccc(OCc4ccccc4)cc3)cnc2cc1OC,20000.0,371.4360000000001,5.498000000000005,0.0,4.0,1.0,40.58,6.0,1.0
COc1ccc2cc(-c3c[nH]c4ccccc34)cnc2c1OC,20000.0,304.3490000000001,4.400300000000002,1.0,3.0,0.0,47.14,3.0,1.0
COc1cccc(-c2cnc3cc(OC)c(OC)cc3c2)c1,20000.0,295.33799999999997,3.9276000000000026,0.0,4.0,0.0,40.58,4.0,0.0
COc1cc2cc(C#Cc3ccccc3)cnc2cc1OC,20000.0,289.33400000000006,3.6518000000000024,0.0,3.0,0.0,31.35,2.0,0.0
COc1cc2cc(C3CCCC3)cnc2cc1OC,20000.0,257.3329999999999,3.909600000000003,0.0,3.0,0.0,31.35,3.0,0.0
COc1ccc2ncc(-c3ccsc3)cc2c1,20000.0,241.31500000000003,3.9719000000000024,0.0,3.0,0.0,22.12,2.0,0.0
COc1cc2cc(N)cnc2cc1OC,20000.0,204.22899999999998,1.8341999999999998,1.0,4.0,0.0,57.370000000000005,2.0,1.0
COc1cc2cc(CCC3CCCCC3)cnc2cc1OC,20000.0,299.414,4.764900000000004,0.0,3.0,0.0,31.35,5.0,1.0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)s1,20000.0,301.367,3.989100000000003,0.0,5.0,0.0,40.58,4.0,0.0
COc1cc2cc(/C=C/c3ccccc3)cnc2cc1OC,20000.0,291.3500000000001,4.422400000000004,0.0,3.0,0.0,31.35,4.0,1.0
COc1cc2cc(NCc3ccccc3)cnc2cc1OC,20000.0,294.3540000000001,3.8641000000000023,1.0,4.0,0.0,43.379999999999995,5.0,0.0
COc1cc(OC)c2cc(-c3ccsc3)cnc2c1,20000.0,271.341,3.980500000000003,0.0,4.0,0.0,31.35,3.0,0.0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)c(OC)c1,20000.0,325.3640000000001,3.936200000000003,0.0,5.0,0.0,49.81,5.0,0.0
COc1ccc2cc(-c3cccnc3)cnc2c1OC,25000.0,266.3,3.314000000000001,0.0,4.0,0.0,44.24000000000001,3.0,0.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O,21877.62,397.4560000000001,3.043780000000002,3.0,6.0,0.0,125.43999999999998,7.0,1.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,200.0,445.9260000000004,3.8007000000000035,1.0,7.0,0.0,62.75,7.0,0.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O,14454.4,380.42900000000003,2.9616800000000016,3.0,6.0,0.0,125.02,6.0,1.0
COc1cc2cc(C3=CCCC3)cnc2cc1OC,20000.0,255.31699999999995,3.819300000000002,0.0,3.0,0.0,31.35,3.0,0.0
COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC,700.0,266.3,3.162980000000001,0.0,4.0,0.0,55.14,4.0,0.0
CC(C)(C)Oc1cc(/C=C(\C#N)C(=N)S)cc(C(C)(C)C)c1O,501187.23,332.4690000000001,4.681050000000004,3.0,4.0,0.0,77.1,3.0,1.0
Cc1ccc(C)c2ncc(-c3ccsc3)cc12,20000.0,239.34300000000002,4.580140000000003,0.0,2.0,0.0,12.89,1.0,1.0
COc1cc2cc(-c3cccc(F)c3)cnc2cc1OC,20000.0,283.302,4.058100000000003,0.0,3.0,0.0,31.35,3.0,1.0
Cc1cc(C)c2cc(-c3ccsc3)cnc2c1,20000.0,239.34300000000002,4.580140000000003,0.0,2.0,0.0,12.89,1.0,1.0
COc1cc2cc(-c3cc(F)c(OC)c(F)c3)cnc2cc1OC,20000.0,331.31800000000004,4.2058000000000035,0.0,4.0,0.0,40.58,4.0,1.0
CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,6900.0,438.57800000000015,4.188600000000004,2.0,4.0,0.0,68.06,5.0,1.0
COc1cc2cc(-c3ccccc3OC)cnc2cc1OC,20000.0,295.3380000000001,3.9276000000000026,0.0,4.0,0.0,40.58,4.0,0.0
COc1cc2cc(OCc3ccccc3)cnc2cc1OC,20000.0,295.3380000000001,3.831000000000002,0.0,4.0,0.0,40.58,5.0,0.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,3388.44,341.392,2.4803800000000016,2.0,6.0,0.0,109.22999999999999,6.0,1.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,707.95,384.41300000000007,2.783580000000001,3.0,6.0,0.0,133.64,7.0,1.0
COc1cc2cc(-c3ccccc3)cnc2cc1OC,20000.0,265.312,3.919000000000003,0.0,3.0,0.0,31.35,3.0,0.0
COc1cc2cc(-c3ccc(Cl)s3)cnc2cc1OC,20000.0,305.78600000000006,4.633900000000002,0.0,4.0,0.0,31.35,3.0,1.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,400.0,432.8830000000004,3.885500000000004,1.0,7.0,0.0,68.74,7.0,0.0
COc1cc2cc(-c3ccsc3)cnc2cc1OC,20000.0,271.34100000000007,3.980500000000003,0.0,4.0,0.0,31.35,3.0,0.0
COc1cc2cc(-c3ccc(O)nc3)cnc2cc1OC,20000.0,282.29900000000004,3.0196000000000014,1.0,5.0,0.0,64.47,3.0,0.0
COc1cc2cc(-c3ccc(F)c(F)c3)cnc2cc1OC,20000.0,301.29200000000003,4.197200000000003,0.0,3.0,0.0,31.35,3.0,1.0
COc1cc2cc(-c3ccc(F)cc3)cnc2cc1OC,20000.0,283.302,4.058100000000003,0.0,3.0,0.0,31.35,3.0,1.0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cn1,20000.0,296.326,3.3226000000000013,0.0,5.0,0.0,53.47,4.0,0.0
COc1cc2cc(-c3ccc(N(C)C)cc3)cnc2cc1OC,20000.0,308.3810000000001,3.985000000000003,0.0,4.0,0.0,34.59,4.0,0.0
COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,20000.0,321.376,4.431000000000004,0.0,4.0,0.0,40.58,5.0,1.0
COc1cc2cc(-c3ccc(-c4ccccc4)cc3)cnc2cc1OC,20000.0,341.41000000000014,5.586000000000005,0.0,3.0,1.0,31.35,4.0,1.0
COc1cc2cc(-c3ccc(Cl)c(Cl)c3)cnc2cc1OC,20000.0,334.2020000000001,5.225800000000002,0.0,3.0,1.0,31.35,3.0,1.0
c1ccc2ncc(-c3ccsc3)cc2c1,20000.0,211.289,3.963300000000002,0.0,2.0,0.0,12.89,1.0,0.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,19054.61,397.48100000000005,3.695080000000002,2.0,7.0,0.0,109.22999999999999,6.0,1.0
Cn1c([Se][Se]c2c(C(=O)OC(C)(C)C)c3ccccc3n2C)c(C(=O)OC(C)(C)C)c2ccccc21,100000.0,618.4940000000001,3.8548000000000027,0.0,4.0,1.0,62.459999999999994,5.0,1.0
COc1cc2cc([N+](=O)[O-])cnc2cc1OC,20000.0,234.21099999999998,2.1601999999999997,0.0,5.0,0.0,74.49000000000001,3.0,0.0
C(=C/c1cnc2ccccc2c1)\c1ccccc1,20000.0,231.298,4.405200000000003,0.0,1.0,0.0,12.89,2.0,1.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,300.0,444.9380000000004,5.285200000000006,1.0,6.0,1.0,59.51,7.0,1.0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1F,20000.0,313.32800000000003,4.066700000000003,0.0,4.0,0.0,40.58,4.0,1.0
COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,100.0,377.80300000000017,4.1997000000000035,1.0,6.0,0.0,65.5,7.0,1.0
COc1cc2cc(-c3c[nH]c4ccccc34)cnc2cc1OC,20000.0,304.34900000000005,4.400300000000003,1.0,3.0,0.0,47.14,3.0,1.0
c1ccc2ncc(-c3c[nH]c4ccccc34)cc2c1,20000.0,244.297,4.3831000000000016,1.0,1.0,0.0,28.68,1.0,1.0
COc1cc2cc(C#CC3CCCCC3)cnc2cc1OC,20000.0,295.382,4.183800000000003,0.0,3.0,0.0,31.35,2.0,1.0
Clc1cc2cc(-c3ccsc3)cnc2cc1Cl,20000.0,280.179,5.270100000000002,0.0,2.0,1.0,12.89,1.0,1.0
COc1cc(/C=C(/C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,15848.93,388.8760000000001,3.879880000000003,2.0,5.0,0.0,96.33999999999999,7.0,1.0
COc1cc2cc(-c3ccc([N+](=O)[O-])cc3)cnc2cc1OC,20000.0,310.3090000000001,3.827200000000003,0.0,5.0,0.0,74.49000000000001,4.0,0.0
COC(=O)CC1C(=S)N(C)c2ccccc21,100000.0,235.30800000000002,2.1105,0.0,3.0,0.0,29.54,2.0,0.0
Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,9.3,378.48000000000025,3.2110200000000013,2.0,7.0,0.0,75.2,7.0,0.0
CN1C(=S)C(CCCC(=O)O)c2ccccc21,100000.0,249.335,2.8023000000000007,1.0,2.0,0.0,40.540000000000006,4.0,0.0
COC(=O)CCCC1C(=S)N(C)c2ccccc21,100000.0,263.362,2.8907000000000016,0.0,3.0,0.0,29.54,4.0,0.0
COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,960.0,435.2810000000001,4.200880000000002,2.0,5.0,0.0,87.03999999999999,4.0,1.0
CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,40.0,401.31200000000007,3.5287000000000015,1.0,6.0,0.0,57.18000000000001,6.0,0.0
Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,3.2,429.3220000000003,3.2750000000000012,2.0,7.0,0.0,75.2,6.0,0.0
Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,3.5,359.43700000000007,3.775520000000002,2.0,6.0,0.0,80.55,7.0,0.0
Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1,5.4,350.4700000000001,3.8305200000000026,2.0,6.0,0.0,65.97,8.0,0.0
CN1C(=S)C(CCC(=O)O)c2ccccc21,6700.0,235.30800000000002,2.4122000000000003,1.0,2.0,0.0,40.540000000000006,3.0,0.0
COC(=O)CCC1C(S)=Nc2ccccc21,100000.0,235.30800000000002,2.6968000000000005,1.0,3.0,0.0,38.66,3.0,0.0
COC(=O)Cc1c(Sc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,100000.0,436.53300000000013,4.252200000000004,0.0,5.0,0.0,62.46000000000001,6.0,1.0
CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,4.9,456.39200000000017,3.580300000000001,2.0,7.0,0.0,69.21000000000001,7.0,1.0
O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.4,424.2800000000001,2.8306000000000004,3.0,7.0,0.0,117.10000000000001,6.0,1.0
CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,3.2,404.2680000000001,2.3202999999999996,3.0,7.0,0.0,94.4,6.0,1.0
Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,0.91,410.2790000000001,3.9086,3.0,6.0,0.0,91.41,6.0,1.0
COC(=O)CCCC1C(S)=Nc2ccccc21,100000.0,249.33500000000004,3.0869000000000018,1.0,3.0,0.0,38.66,4.0,0.0
CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,2.6,374.2420000000001,2.9594000000000005,2.0,6.0,0.0,74.17,5.0,0.0
NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.1,331.177,2.8165000000000004,3.0,6.0,0.0,88.75,3.0,0.0
O=C(O)CCCC1C(S)=Nc2ccccc21,6700.0,235.30800000000002,2.9985000000000017,2.0,2.0,0.0,49.66,4.0,0.0
OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.24,360.21500000000003,2.9351000000000003,3.0,6.0,0.0,82.96,5.0,0.0
Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,0.51,424.30600000000015,4.229600000000001,2.0,6.0,0.0,80.55,7.0,1.0
CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.13,330.1890000000001,3.5726000000000013,2.0,5.0,0.0,62.730000000000004,3.0,0.0
O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.28,402.25200000000007,3.8076000000000016,3.0,6.0,0.0,100.03,7.0,1.0
Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1,5.6,391.52300000000025,3.1262200000000018,2.0,7.0,0.0,69.21000000000001,7.0,0.0
COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,190.0,384.2330000000001,4.629780000000003,1.0,5.0,0.0,67.17,4.0,1.0
CN1C(=S)C(CC(=O)O)c2ccccc21,100000.0,221.281,2.0221,1.0,2.0,0.0,40.540000000000006,2.0,0.0
COC(=O)CCC1C(=S)N(C)c2ccccc21,100000.0,249.335,2.5006000000000004,0.0,3.0,0.0,29.54,3.0,0.0
CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,4.0,329.201,4.177600000000002,2.0,4.0,0.0,49.84,3.0,1.0
O=C(O)CCC1C(S)=Nc2ccccc21,1620.0,221.28100000000003,2.6084000000000005,2.0,2.0,0.0,49.66,3.0,0.0
CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,940.0,405.25500000000005,4.574380000000002,2.0,4.0,0.0,77.81,3.0,1.0
CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.4,415.3390000000001,4.284600000000003,2.0,6.0,0.0,65.97,8.0,1.0
Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.1,315.17400000000004,3.7181000000000015,2.0,4.0,0.0,63.83,2.0,0.0
C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,590.0,393.244,4.737080000000002,2.0,4.0,0.0,77.81,4.0,1.0
CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.8,401.31200000000007,3.8945000000000016,2.0,6.0,0.0,65.97,7.0,0.0
CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,1.4,265.32,3.118520000000001,2.0,5.0,0.0,62.730000000000004,3.0,0.0
COC(=O)CCN1C(=S)C(CCC(=O)OC)(CCC(=O)OC)c2ccccc21,100000.0,407.4880000000002,2.5412999999999997,0.0,7.0,0.0,82.14,9.0,1.0
OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,12.0,404.2680000000001,2.3218999999999994,3.0,7.0,0.0,94.4,7.0,1.0
Cn1c(SSc2c(CC(=O)O)c3ccccc3n2C)c(CC(=O)O)c2ccccc21,53000.0,440.5460000000002,4.723600000000003,2.0,4.0,0.0,84.46000000000001,7.0,1.0
C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1620.0,407.2710000000001,5.127180000000003,2.0,4.0,1.0,77.81,4.0,1.0
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.09,344.216,3.5969000000000015,1.0,5.0,0.0,53.940000000000005,3.0,0.0
CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,45.0,387.2850000000001,3.5044000000000013,2.0,6.0,0.0,65.97,6.0,0.0
CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,910.0,435.2810000000002,4.582980000000004,2.0,5.0,0.0,87.04,4.0,1.0
